program_id,title,provider,target_audience,program_type,created_at,modified_at,start_date,end_date,related_major,price,image_url,eligible_region,venue_region,operate_cycle
2003,찾아가는 디지털 VR-XR 메타버스 (진로) 체험,엘콤,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,응용 소프트웨어 개발자,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250311&physical=93711C27E2904E1785CE0BBAFE167B9B.JPG,전국,학교,월화수목금토일
2004,"제과제빵, K -디저트 체험프로그램",호야네사랑방,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,기타 조리사,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250313&physical=9273B7009A1D4922BA698A5CD95A1035.jpg,전국,학교,화수목금
2005,색감과 향기로 표현하는 석고방향제 채색 조향체험,(주)몽가타,초 중 고,직업실무체험형,46:38.2,46:38.2,2020-01-01,2030-12-31,공예,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=9FE7E52F4C984A0C816DAFC55085F438.png,전국,학교,월화수목금토일
2006,알티노와 함께하는 미래의 자동차,(주)와이즈교육 강원총국,초 중,학과체험형,46:38.2,46:38.2,2025-04-01,2025-12-31,인공지능,10000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=21822FA6938A46B18B4F95F119D67D22.png,전국,체험처,월화수목금
2007,테크모와 함께하는 과학 놀이동산 만들기,(주)와이즈교육 강원총국,초,학과체험형,46:38.2,46:38.2,2025-04-01,2025-12-31,기계ㆍ로봇공학 시험원,10000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=04A4697637364A77B88EB68E14A57D69.png,전국,체험처,월화수목금
2008,[동강리버버깅] 반려동물 수제간식 도그카우사 만들기,영월군농업기술센터,초 중,현장직업체험형,46:38.2,46:38.2,2025-04-07,2025-11-28,곡식작물 재배원,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=D21C46F8071144878FF7956B8DBF3006.png,전국,체험처,월화수목금
2009,[예밀와인] 힐링족욕체험,영월군농업기술센터,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-04-07,2025-11-28,곡식작물 재배원,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=B05B0FAD3F3647C19A722D2839A3809D.jpg,전국,체험처,월화수목금
2010,[글마루평생교육원] 쑥개떡이야,영월군농업기술센터,초 중 고,학과체험형,46:38.2,46:38.2,2025-04-07,2025-11-30,작물재배/생산,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=059A19CD0F4748EEBCC9D836C9B26DE9.png,전국,체험처,월화수목금
2011,[학교파견 직업인강연] 시각디자이너와 브랜드디자인,아트트리아카데미,초 중 고,강연형,46:38.2,46:38.2,2025-03-01,2030-02-28,시각 디자이너,110000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250303&physical=93E2A4A03DEA4AA3B1ED2306B36D9CD7.png,전국,학교,월화수목금토일
2012,찾아가는 미디어아트 교육(미디어아티스트),(주)에듀포털,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-18,2033-03-31,시각 디자이너,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=0698DF5F6145420CBA2F9798644541B0.jpg,전국,체험처,월화수목금
2013,장애공감교실 (장애공감활동가),(주)에듀포털,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-11,2033-03-31,사회복지사,13000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=EF4C4378284946828A452ADA5C6003C9.jpg,전국,체험처,월화수목금
2014,"K-Beauty(헤어, 메이크업, 네일아트, 피부관리)미용분야 진로체험",하얀헤어,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-20,2025-12-31,미용사,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=34AB11F1A11A4FB19BA666D68AF9CD93.jpg,전국,학교,월화수목금
2015,찾아가는 미래식량곤충교실(미래식량 곤충전문가),(주)에듀포털,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-11,2033-03-31,주방장 및 요리 연구가,13000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=36ADA6B80BD84FBD9BA89879CC8158D3.jpg,전국,체험처,월화수목금
2016,찾아가는 곤충교실(곤충전문가),(주)에듀포털,초,직업실무체험형,46:38.2,46:38.2,2025-03-11,2033-03-31,생명과학 연구원,13000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=D13F34FF22A743AA94C8AA1347EF1ACD.jpg,전국,체험처,월화수목금
2017,AI 동화책 & 그림책 만들기 진로체험 (AI동화작가),(주)에듀포털,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-11,2033-03-31,작가,33000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=A47B82D24A234CBFB68D55164294FEEB.jpg,전국,체험처,월화수목금
2018,[디자인씽킹뮤지엄] 관람+체험,디자인씽킹,초,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,디자인론,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=D047CBB5C5B3458A83B08A1B59EE4AF9.jpg,전국,체험처,월화수목금토일
2019,"충남진로융합교육원-학교방문-건강운동관리사, 운동재활 직업군 알아보기",대전대학교,고,강연형,46:38.2,46:38.2,2025-04-01,2025-09-30,운동생화학,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=3D74FC1217BD4DEB8F727A0DABF368F8.jpg,전국,체험처,금
2020,찾아가는 3D메이커교실(3D프린팅 전문가),(주)에듀포털,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-11,2033-03-31,제품 디자이너,13000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=9A133407741543FCA11C8E3439907803.jpg,전국,체험처,월화수목금
2021,충남진로융합교육원-노인생애체험을 통한 노인복지전문가 되어보기,백석대학교 입학관리처,중 고,학과체험형,46:38.2,46:38.2,2025-08-29,2025-08-29,노인복지,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=C58B1E2A4060451FA71FE611F1DB82C1.png,전국,체험처,
2022,웨일봇과 함께 하는 코딩의 기초!,(주)와이즈교육 강원총국,초,학과체험형,46:38.2,46:38.2,2025-04-01,2025-12-31,로봇공학 기술자 및 연구원,10000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=34FCC86605EF46888CB0320EF4AE0433.png,전국,체험처,월화수목금
2023,충남진로융합교육원-나이팅게일을 찾아서,백석대학교 입학관리처,중 고,학과체험형,46:38.2,46:38.2,2025-08-29,2025-08-29,간호학일반,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=808FF123C4054E8D9D47C7A9B3F33976.png,전국,체험처,
2024,충남진로융합교육원-내 꿈을 디자인하자,백석대학교 입학관리처,중 고,직업실무체험형,46:38.2,46:38.2,2025-09-05,2025-09-05,미디어 콘텐츠 디자이너,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=EE0098F272C24D25A2EC5E8151A82121.png,전국,체험처,
2025,충남진로융합교육원-안경사 및 눈 건강 체험,백석대학교 입학관리처,중 고,현장직업체험형,46:38.2,46:38.2,2025-09-05,2025-09-05,안경사,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=A7E3CF35E45343158E8B71F6199350AC.png,전국,체험처,
2026,언플러그드 AI 자율자동차 주미 미니!,(주)와이즈교육 강원총국,초,학과체험형,46:38.2,46:38.2,2025-04-01,2025-12-31,로봇공학 기술자 및 연구원,10000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=B184BB2189024FD5874FA4B1D98F376E.png,전국,체험처,월화수목금
2027,인공지능 쳇GPT AI를 활용한 진로탐색과 창의적 체험활동 나의 미래명함과 청소년 기업가 정신 프로그램 만들기,주식회사 교육법인 신원,중 고,현장직업체험형,46:38.2,46:38.2,2025-03-01,2030-03-01,기타 문리·기술 및 예능 강사,14000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=2BD67683131D477DA8B49B447751F240.jpg,전국,체험처,월화수목금토일
2028,충남진로융합교육원-어서와! 군대는 처음이지?,백석대학교 입학관리처,중 고,학과체험형,46:38.2,46:38.2,2025-09-03,2025-09-03,군사학,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=32C23D8005C5456EA9996027668A93F3.png,전국,체험처,
2029,찾아가는 3D펜 메이커 교실,(주)에듀포털,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-11,2033-03-31,제품 디자이너,13000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=6F16A33A15904A00AE9A445B2AB79283.jpg,전국,체험처,월화수목금
2030,자율주행자동차 코딩으로 제어하기(학교에서 체험),한컴CQ교실 광명,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-04-01,2025-12-31,컴퓨터 하드웨어 기술자 및 연구원,300000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=97DC6CE434C2490A80A0156072DA4279.JPG,전국,학교,수금
2031,화학물질 분석 기술을 활용하는 직업 탐색,시마즈사이언티픽코리아,고,현장견학형,46:38.2,46:38.2,2025-04-14,2026-03-31,자연과학 연구원,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250403&physical=D31DEBEA5E2849CDB9CD2EB817410656.JPG,전국,체험처,월화수목금
2032,책과 원예를 활용한 마음 표현하기: 독서원예 교육 전문가의 역할,한국평생교육원,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-01-01,2025-12-31,화훼원예,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20231110&physical=00A6C6B4B95B4F479FC8894B92B35EF4.jpg,전국,체험처,월화수목금토
2033,업사이클링 아티스트 _업사이클링 종이팩 카드지갑 만들기,글로와이드 주식회사,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-10,2025-12-31,공예,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=9A948D73E87740C5968B5262296F221F.png,전국,체험처,화목
2034,업사이클링 아티스트_팝업북과 함께놀자(업사이클링 팝업북 만들기),글로와이드 주식회사,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-10,2025-12-31,디자이너,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250709&physical=BFE4C96C7B33462B9EBF9BFE516A02A5.jpg,전국,체험처,월화수목금
2035,몽글몽글 케이크연구소,KKOMI 꼬미,초,직업실무체험형,46:38.2,46:38.2,2025-03-11,2037-12-31,기타 조리사,35000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=921A5E12333041DB9B38340E94ECFAC6.png,전국,체험처,월화수목금토일
2036,대전지방기상청 진로체험 프로그램「기상청 사람들」,대전지방기상청,중 고,현장견학형,46:38.2,46:38.2,2025-03-14,2025-12-31,자연과학 연구원 및 시험원,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250310&physical=598A62EBC80B4FDC90F1853EC5827E26.JPG,전국,체험처,월화수목금
2037,꿈을 향한 수요일 SW 진로체험,세명컴퓨터고등학교,중,학과체험형,46:38.2,46:38.2,2025-04-02,2025-11-19,컴퓨터학,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250312&physical=29BDE1AFCE0D45C08874083A3B125306.png,전국,학교,수
2038,[학교방문형]제과제빵사직업체험-생크림케이크 만들기,협동조합 그려,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-04-07,2025-12-31,제과·제빵원,45000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240125&physical=2592694428064F0EAC8D1C32A42EB517.jpg,전국,학교,월화수목금
2039,[학교방문형] 제과제빵사직업체험 - 아이싱쿠키만들기,협동조합 그려,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-04-07,2025-12-31,제과·제빵원,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240125&physical=7465EF2A43BF4253B2854152E35AE6E1.jpg,전국,학교,월화수목금
2040,[학교방문형] 한식디저트조리사 직업체험 - 강정만들기,협동조합 그려,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-04-07,2025-12-31,떡 제조원,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240207&physical=4EFD97590ECD45F58347B2AFA5BF646B.jpg,전국,학교,월화수목금
2041,[학교방문형] 한식디저트조리사-바람떡만들기,협동조합 그려,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-04-07,2025-12-31,떡 제조원,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240207&physical=12F6FC80ADC44EB6BEEB6B3455EBB905.jpg,전국,학교,월화수목금
2042,[학교방문형] 방송댄스(체육활동)지도사- 방송댄스 & 스트릿댄스,협동조합 그려,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-04-07,2025-12-31,무용가 및 안무가,7000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240207&physical=C99FD5AC368E4F0BADA4A68E456C91CE.png,전국,학교,월화수목금
2043,[학교방문형] 요가강사(체육활동지도사)-요가,협동조합 그려,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-04-07,2025-12-31,"스포츠강사, 레크리에이션강사 및 기타 관련 전문가",7000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240207&physical=D19B46D70D8A4AB4806A34EE0C7E13C2.png,전국,학교,월화수목금
2044,[학교방문형] 섬유공예전문가 - 플라워드림캐쳐 만들기,협동조합 그려,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-03-24,2025-12-31,실내장식 디자이너,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20230226&physical=3B957E6BC507424FA38548A0B5615CF2.jpg,전국,학교,월화수목금
2045,[학교방문형]섬유공예가직업체험 -마크라메(서양매듭) 벽장식 만들기,협동조합 그려,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-03-24,2025-12-31,실내장식 디자이너,17000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20220306&physical=85D5D98335A248C6B77585A0AEBB183A.jpg,전국,학교,월화수목금
2046,타일공예 체험 - 티코스터만들기,국제현대미술관,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-03-10,2026-03-31,화가 및 조각가,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250309&physical=6BEBB3D68BB44E3094C01F6538DA2704.png,전국,체험처,월화수목금
2047,"타일공예 체험 - 저금통,거울 중 택1하여 만들기체험",국제현대미술관,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-03-10,2026-03-31,제품 디자이너,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250309&physical=38B9D46F7E6442D78F484204967590FA.png,전국,체험처,월화수목금
2048,나만의 시그니처 음료만들기(카페음료조리사체험),보스의하루,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-10,2025-12-31,음료 조리사,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250309&physical=36268767A9E0432B9E2D425E30B03C34.jpg,전국,학교,수
2049,세상에 하나뿐인 도장 각인 키링 만들기,보스의하루,초 중,직업실무체험형,46:38.2,46:38.2,2025-03-10,2025-12-31,제품 디자이너,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250309&physical=FAD2FB33AF004B319DBC623CDD428D3F.jpg,전국,학교,수
2050,[학교로 찾아가는 파티쉐 직업체험] 베이킹 마스터 쉐프,라비도레_베이킹스튜디오&아카데미,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-01,2027-12-31,제과·제빵원,18000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20200706&physical=88690753522B4A8880E9831F544AE664.jpg,전국,학교,월화수목금토일
2051,[학교로 찾아가는 파티쉐 직업체험] 베이킹 마스터 쉐프,라비도레_베이킹스튜디오&아카데미,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-01,2027-12-31,제과·제빵원,18000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20200706&physical=88690753522B4A8880E9831F544AE664.jpg,전국,학교,월화수목금토일
